	8 	 -4.1935346810e+01 
	9 	 -1.7945206932e+01 
	10 	 -8.6953279209e+00 
	11 	 -2.9309981123e+00 
	12 	 3.0392170081e+00 
	13 	 -1.3794220220e+01 
	14 	 6.7110421511e+00 
	15 	 2.9243317521e-01 
	16 	 -2.2206172080e+01 
	17 	 -4.3989773619e+00 
	18 	 -1.2855947438e+01 
	19 	 2.1317807427e+01 
	20 	 -2.1817648271e+00 
	21 	 -4.6273007899e+00 
	22 	 -6.9328555750e+00 
	23 	 2.7124672260e+00 
	24 	 -1.5795663426e-01 
	25 	 -9.5423849150e-01 
	26 	 7.5356842062e+00 
	27 	 8.0234808169e-01 
	28 	 3.0092747799e+00 
	29 	 8.0107630313e+00 
	30 	 -1.5291807062e+01 
	31 	 3.0167450884e+00 
		6
	1 	 3.3886860547e+00 
	2 	 -1.9868513895e+01 
	3 	 -2.0133097449e+01 
	4 	 -2.0348586767e+00 
	5 	 1.9723627804e+01 
	6 	 5.7450294301e+02 
	7 	 4.8075074683e+01 
	8 	 -1.5057455206e+00 
	9 	 -2.4133422560e+01 
	10 	 -2.0609058536e+01 
	11 	 -2.6840341559e+00 
	12 	 -6.5261401513e+00 
	13 	 5.4692991256e+00 
	14 	 5.8641582813e+00 
	15 	 -5.3890488898e+00 
	16 	 5.4296655001e+00 
	17 	 4.4624915201e+00 
	18 	 -5.0811793618e+00 
	19 	 4.1624394428e-01 
	20 	 -2.3094422971e-02 
	21 	 -3.4676524734e+00 
	22 	 -1.0484023865e+01 
	23 	 -1.3741074095e+01 
	24 	 2.0279323578e+00 
	25 	 3.2116251866e+00 
	26 	 -1.2721802631e+00 
	27 	 -8.9407147004e+00 
	28 	 1.6149389613e+00 
	29 	 4.8701756605e-02 
	30 	 -3.9945955965e+00 
	31 	 -6.3931577421e-01 
		7
	1 	 1.2338094866e+01 
	2 	 -2.5575576099e+00 
	3 	 -2.4905111668e+01 
	4 	 -2.5200244359e+01 
	5 	 4.2248237020e+00 
	6 	 4.8075074683e+01 
	7 	 5.3107150172e+02 
	8 	 3.9007668288e+01 
	9 	 2.0968079582e+00 
	10 	 -2.5325776650e+01 
	11 	 -1.5381098341e+01 
	12 	 -1.1360957514e+01 
	13 	 9.4117171381e+00 
	14 	 1.0086758787e+01 
	15 	 -1.2545415591e+01 
	16 	 6.8086868832e+00 
	17 	 -1.1664251353e+01 
	18 	 4.8397249185e-01 
	19 	 9.5185888331e+00 
	20 	 -6.1735468734e+00 
	21 	 -6.2083489480e+00 
	22 	 -1.5410704101e+00 
	23 	 1.0344659313e+01 
	24 	 2.9340169275e+00 
	25 	 -7.7081626656e+00 
	26 	 -1.3224871181e+01 
	27 	 5.3035793985e-01 
	28 	 6.7756808377e+00 
	29 	 8.4774098655e+00 
	30 	 8.5192921709e+00 
	31 	 -1.5159714498e+00 
		8
	1 	 8.4689764057e-01 
	2 	 -1.8049549002e+00 
	3 	 3.3207034908e+00 
	4 	 -1.7617541119e+01 
	5 	 -4.1935346810e+01 
	6 	 -1.5057455206e+00 
	7 	 3.9007668288e+01 
	8 	 5.8662278759e+02 
	9 	 4.4196914085e+01 
	10 	 -5.4858871535e+00 
	11 	 -1.5938683921e+01 
	12 	 -2.7359456790e+01 
	13 	 -2.0581201958e+00 
	14 	 4.7826293111e+00 
	15 	 7.5509080853e+00 
	16 	 -7.0397899000e+00 
	17 	 -5.5693738427e+00 
	18 	 1.2198503788e+01 
	19 	 8.4734264973e+00 
	20 	 3.9374889531e+00 
	21 	 -1.5652673762e+00 
	22 	 7.8169423149e+00 
	23 	 -1.7556656785e+01 
	24 	 8.1712224639e+00 
	25 	 -3.1664490255e+00 
	26 	 -8.6686506541e+00 
	27 	 1.1685843725e+01 
	28 	 1.1077335428e+01 
	29 	 6.6983950950e-01 
	30 	 3.4098696041e+00 
	31 	 -5.6287844757e+00 
		9
	1 	 9.5080329293e-01 
	2 	 -5.9900424861e+00 
	3 	 3.1652975830e+00 
	4 	 -2.1378176220e+00 
	5 	 -1.7945206932e+01 
	6 	 -2.4133422560e+01 
	7 	 2.0968079582e+00 
	8 	 4.4196914085e+01 
	9 	 5.2094661685e+02 
	10 	 4.6001430725e+01 
	11 	 -1.5492483563e+01 
	12 	 -2.7619757995e+01 
	13 	 -1.4081844159e+01 
	14 	 -1.6746587391e+01 
	15 	 -1.0921658417e+01 
	16 	 1.1235633890e+01 
	17 	 9.8148437342e+00 
	18 	 1.2724376645e+01 
	19 	 -1.6817274224e+00 
	20 	 -9.0777400024e+00 
	21 	 -4.5850942211e+00 
	22 	 -1.3794030273e+00 
	23 	 1.1554826989e+01 
	24 	 9.0961236670e+00 
	25 	 -4.5968524430e+00 
	26 	 9.2122434723e-02 
	27 	 -7.1788941192e+00 
	28 	 -6.2984275919e+00 
	29 	 3.0079811489e+00 
	30 	 -5.5426770967e+00 
	31 	 7.6374849427e+00 
		10
	1 	 -6.4040936568e+00 
	2 	 1.1504721354e+00 
	3 	 -1.1015401963e+01 
	4 	 -1.0062586064e+01 
	5 	 -8.6953279209e+00 
	6 	 -2.0609058536e+01 
	7 	 -2.5325776650e+01 
	8 	 -5.4858871535e+00 
	9 	 4.6001430725e+01 
	10 	 5.2892035966e+02 
	11 	 2.4474406155e+01 
	12 	 -1.3085441053e+01 
	13 	 -2.1983546124e+01 
	14 	 -7.0566430538e+00 
	15 	 -1.2512714941e+01 
	16 	 -1.7721614828e+00 
	17 	 2.8256170193e+00 
	18 	 -2.1424926112e+00 
	19 	 1.1796388041e+01 
	20 	 7.7911225863e+00 
	21 	 2.8649280915e+00 
	22 	 -7.1630025339e+00 
	23 	 -2.9898121368e+00 
	24 	 -4.6300566349e+00 
	25 	 1.0783208063e+01 
	26 	 9.8044092463e+00 
	27 	 -9.0293446385e+00 
	28 	 -3.1275911748e+00 
	29 	 3.9262638995e-04 
	30 	 -1.0243435019e+01 
	31 	 5.8495562429e+00 
		11
	1 	 2.9064045590e+00 
	2 	 -2.9875068602e+00 
	3 	 -2.5519149547e+00 
	4 	 1.3329153960e+00 
	5 	 -2.9309981123e+00 
	6 	 -2.6840341559e+00 
	7 	 -1.5381098341e+01 
	8 	 -1.5938683921e+01 
	9 	 -1.5492483563e+01 
	10 	 2.4474406155e+01 
	11 	 5.6239208887e+02 
	12 	 3.2749116157e+01 
	13 	 -1.8317573310e+01 
	14 	 -3.4805842214e+01 
	15 	 -1.4279947795e+01 
	16 	 -9.9991523297e+00 
	17 	 5.8299961604e+00 
	18 	 3.6215566468e+00 
	19 	 1.2155407485e+01 
	20 	 -1.0606145469e+00 
	21 	 8.0740304341e+00 
	22 	 1.1214717292e-01 
	23 	 -5.8645238433e-01 
	24 	 -8.6336210241e+00 
	25 	 7.8089819267e+00 
	26 	 9.1846702538e+00 
	27 	 2.0488557281e+01 
	28 	 4.9858260403e+00 
	29 	 -1.2069266479e+01 
	30 	 4.7750141111e+00 
	31 	 9.0850647518e-01 
		12
	1 	 1.0957591578e+01 
	2 	 -8.8345805087e+00 
	3 	 -2.8336537803e+00 
	4 	 -1.1169800277e+00 
	5 	 3.0392170081e+00 
	6 	 -6.5261401513e+00 
	7 	 -1.1360957514e+01 
	8 	 -2.7359456790e+01 
	9 	 -2.7619757995e+01 
	10 	 -1.3085441053e+01 
	11 	 3.2749116157e+01 
	12 	 5.8546712820e+02 
	13 	 4.8621049326e+01 
	14 	 -9.4154520939e+00 
	15 	 -2.2097550321e+01 
	16 	 -6.5020335177e+00 
	17 	 3.8261439478e+00 
	18 	 6.7865017326e+00 
	19 	 -1.9138966718e+01 
	20 	 1.5629374410e+00 
	21 	 9.3117986754e+00 
	22 	 -1.7338908035e+00 
	23 	 -3.3861553802e+00 
	24 	 2.1205756360e+00 
	25 	 1.8019609161e+01 
	26 	 3.5593986897e+00 
	27 	 3.7703755590e+00 
	28 	 1.5363334799e-01 
	29 	 -5.3564853232e+00 
	30 	 4.6659199133e+00 
	31 	 -4.9788494864e+00 
		13
	1 	 -5.6599323320e+00 
	2 	 -1.7297538730e+01 
	3 	 -2.9067533478e+00 
	4 	 -1.0612808587e+00 
	5 	 -1.3794220220e+01 
	6 	 5.4692991256e+00 
	7 	 9.4117171381e+00 
	8 	 -2.0581201958e+00 
	9 	 -1.4081844159e+01 
	10 	 -2.1983546124e+01 
	11 	 -1.8317573310e+01 
	12 	 4.8621049326e+01 
	13 	 5.5330389303e+02 
	14 	 3.3327038515e+01 
	15 	 -1.1445746976e+01 
	16 	 -2.5381453421e+01 
	17 	 -2.1171511926e+01 
	18 	 -4.5274755620e+00 
	19 	 2.5626663474e+00 
	20 	 1.2515182270e+01 
	21 	 -5.5610670628e-02 
	22 	 7.0478158341e+00 
	23 	 8.5027487208e+00 
	24 	 -1.5646822660e+01 
	25 	 -3.2797260752e+00 
	26 	 -5.7435997206e+00 
	27 	 6.1007636100e-01 
	28 	 4.7457866418e-02 
	29 	 1.2941136772e+00 
	30 	 4.7590252824e+00 
	31 	 -8.6493955211e+00 
		14
	1 	 -3.3234388335e+00 
	2 	 -1.4847912889e+01 
	3 	 6.4169441528e+00 
	4 	 9.5671614962e-02 
	5 	 6.7110421511e+00 
	6 	 5.8641582813e+00 
	7 	 1.0086758787e+01 
	8 	 4.7826293111e+00 
	9 	 -1.6746587391e+01 
	10 	 -7.0566430538e+00 
	11 	 -3.4805842214e+01 
	12 	 -9.4154520939e+00 
	13 	 3.3327038515e+01 
	14 	 5.5258923161e+02 
	15 	 3.8142793161e+01 
	16 	 4.7370738224e+00 
	17 	 -1.2280415654e+01 
	18 	 -2.9007934179e+01 
	19 	 -1.5453649801e+01 
	20 	 -1.4290214053e+01 
	21 	 3.1897338338e+00 
	22 	 -4.3143821681e+00 
	23 	 -3.1856544374e-01 
	24 	 4.8423820488e+00 
	25 	 -1.0581096921e+01 
	26 	 -7.6594416806e+00 
	27 	 -6.5122231875e+00 
	28 	 9.0571271474e+00 
	29 	 2.7845609328e+00 
	30 	 1.0522659138e+01 
	31 	 -2.2448469473e+00 
		15
	1 	 -2.6274095625e+00 
	2 	 2.0467801721e+01 
	3 	 8.4869365705e-01 
	4 	 -9.9824456589e+00 
	5 	 2.9243317521e-01 
	6 	 -5.3890488898e+00 
	7 	 -1.2545415591e+01 
	8 	 7.5509080853e+00 
	9 	 -1.0921658417e+01 
	10 	 -1.2512714941e+01 
	11 	 -1.4279947795e+01 
	12 	 -2.2097550321e+01 
	13 	 -1.1445746976e+01 
	14 	 3.8142793161e+01 
	15 	 5.2772868024e+02 
	16 	 4.2743784232e+01 
	17 	 -1.6687059255e-01 
	18 	 -1.5312874837e+01 
	19 	 -2.0395031215e+01 
	20 	 -1.5113154715e+01 
	21 	 7.6126600745e+00 
	22 	 1.8960301523e+00 
	23 	 -1.1559799354e+00 
	24 	 4.3196023107e+00 
	25 	 -1.9121161938e+01 
	26 	 2.3386446936e+00 
	27 	 -7.0635754303e+00 
	28 	 -1.3339279437e+01 
	29 	 9.3241948365e+00 
	30 	 1.4009618285e+01 
	31 	 -1.3344368521e+01 
		16
	1 	 1.1370737585e+01 
	2 	 -3.4071291386e+00 
	3 	 7.8373979316e+00 
	4 	 4.3365223929e+00 
	5 	 -2.2206172080e+01 
	6 	 5.4296655001e+00 
	7 	 6.8086868832e+00 
	8 	 -7.0397899000e+00 
	9 	 1.1235633890e+01 
	10 	 -1.7721614828e+00 
	11 	 -9.9991523297e+00 
	12 	 -6.5020335177e+00 
	13 	 -2.5381453421e+01 
	14 	 4.7370738224e+00 
	15 	 4.2743784232e+01 
	16 	 5.6174462404e+02 
	17 	 3.3804642493e+01 
	18 	 3.6629307540e+00 
	19 	 -3.3001583687e+01 
	20 	 -3.1003586505e+01 
	21 	 -1.2989434023e+01 
	22 	 1.9521854959e+00 
	23 	 -7.2542624311e+00 
	24 	 7.2800710106e+00 
	25 	 3.4287121753e+00 
	26 	 -6.3569885442e-01 
	27 	 -6.7563857116e+00 
	28 	 -1.8882330406e+01 
	29 	 -1.8962230405e+00 
	30 	 -2.8531476851e+00 
	31 	 -8.1399289917e+00 
		17
	1 	 7.5806250806e+00 
	2 	 1.1697428464e+00 
	3 	 -8.4285033735e+00 
	4 	 -7.5223389587e-01 
	5 	 -4.3989773619e+00 
	6 	 4.4624915201e+00 
	7 	 -1.1664251353e+01 
	8 	 -5.5693738427e+00 
	9 	 9.8148437342e+00 
	10 	 2.8256170193e+00 
	11 	 5.8299961604e+00 
	12 	 3.8261439478e+00 
	13 	 -2.1171511926e+01 
	14 	 -1.2280415654e+01 
	15 	 -1.6687059255e-01 
	16 	 3.3804642493e+01 
	17 	 5.5727687186e+02 
	18 	 3.5299818573e+01 
	19 	 -1.3750892401e+00 
	20 	 -2.9125249156e+01 
	21 	 -3.0371705131e+01 
	22 	 -5.9154400076e+00 
	23 	 7.3346182502e+00 
	24 	 6.6675035475e+00 
	25 	 8.8929380511e+00 
	26 	 -5.4304744372e+00 
	27 	 1.2355360076e+01 
	28 	 6.9803627167e+00 
	29 	 -6.8175347616e+00 
	30 	 8.4909447898e+00 
	31 	 6.1115723502e+00 
		18
	1 	 -9.1331347691e-02 
	2 	 -5.7442955924e-01 
	3 	 -6.0553112150e+00 
	4 	 5.7887839564e+00 
	5 	 -1.2855947438e+01 
	6 	 -5.0811793618e+00 
	7 	 4.8397249185e-01 
	8 	 1.2198503788e+01 
	9 	 1.2724376645e+01 
	10 	 -2.1424926112e+00 
	11 	 3.6215566468e+00 
	12 	 6.7865017326e+00 
	13 	 -4.5274755620e+00 
	14 	 -2.9007934179e+01 
	15 	 -1.5312874837e+01 
	16 	 3.6629307540e+00 
	17 	 3.5299818573e+01 
	18 	 5.5790722355e+02 
	19 	 2.9175660243e+01 
	20 	 -1.0237435221e+01 
	21 	 -2.8099410165e+01 
	22 	 -2.6523457039e+01 
	23 	 -8.8452286954e+00 
	24 	 1.0013495885e+01 
	25 	 6.2970981027e-01 
	26 	 -5.9725978304e+00 
	27 	 9.0140308809e+00 
	28 	 7.6285469164e+00 
	29 	 -4.8609779626e-01 
	30 	 -3.4971519731e+00 
	31 	 8.8283073298e+00 
		19
	1 	 -1.1299402341e+01 
	2 	 5.2368928783e+00 
	3 	 -7.0927585909e+00 
	4 	 -5.4323922348e+00 
	5 	 2.1317807427e+01 
	6 	 4.1624394428e-01 
	7 	 9.5185888331e+00 
	8 	 8.4734264973e+00 
	9 	 -1.6817274224e+00 
	10 	 1.1796388041e+01 
	11 	 1.2155407485e+01 
	12 	 -1.9138966718e+01 
	13 	 2.5626663474e+00 
	14 	 -1.5453649801e+01 
	15 	 -2.0395031215e+01 
	16 	 -3.3001583687e+01 
	17 	 -1.3750892401e+00 
	18 	 2.9175660243e+01 
	19 	 5.4585181643e+02 
	20 	 3.2690001942e+01 
	21 	 -6.8575436234e+00 
	22 	 -1.8067580914e+01 
	23 	 -6.1298026489e+00 
	24 	 -9.4430194863e+00 
	25 	 3.9560364062e+00 
	26 	 -1.3829273601e+01 
	27 	 -7.0622246372e+00 
	28 	 6.2751478703e+00 
	29 	 -4.0169788412e+00 
	30 	 -7.3776196290e+00 
	31 	 -3.4646963134e+00 
		20
	1 	 1.3240790342e-01 
	2 	 -1.3419728327e+01 
	3 	 8.5619689160e+00 
	4 	 -3.3621005027e+00 
	5 	 -2.1817648271e+00 
	6 	 -2.3094422971e-02 
	7 	 -6.1735468734e+00 
	8 	 3.9374889531e+00 
	9 	 -9.0777400024e+00 
	10 	 7.7911225863e+00 
	11 	 -1.0606145469e+00 
	12 	 1.5629374410e+00 
	13 	 1.2515182270e+01 
	14 	 -1.4290214053e+01 
	15 	 -1.5113154715e+01 
	16 	 -3.1003586505e+01 
	17 	 -2.9125249156e+01 
	18 	 -1.0237435221e+01 
	19 	 3.2690001942e+01 
	20 	 5.6824158916e+02 
	21 	 5.1327692167e+01 
	22 	 -9.6033971365e+00 
	23 	 -1.8128543405e+01 
	24 	 -2.5862083782e+01 
	25 	 -8.5971911153e+00 
	26 	 6.6564751260e+00 
	27 	 3.1131424543e+00 
	28 	 -2.1580047390e+01 
	29 	 -5.2804061912e+00 
	30 	 -4.0341173118e+00 
	31 	 -6.6192811898e+00 
		21
	1 	 2.9352467359e+00 
	2 	 9.0220047699e+00 
	3 	 1.1778651060e+01 
	4 	 -6.4891636130e-01 
	5 	 -4.6273007899e+00 
	6 	 -3.4676524734e+00 
	7 	 -6.2083489480e+00 
	8 	 -1.5652673762e+00 
	9 	 -4.5850942211e+00 
	10 	 2.8649280915e+00 
	11 	 8.0740304341e+00 
	12 	 9.3117986754e+00 
	13 	 -5.5610670628e-02 
	14 	 3.1897338338e+00 
	15 	 7.6126600745e+00 
	16 	 -1.2989434023e+01 
	17 	 -3.0371705131e+01 
	18 	 -2.8099410165e+01 
	19 	 -6.8575436234e+00 
	20 	 5.1327692167e+01 
	21 	 5.5228666899e+02 
	22 	 3.4044172301e+01 
	23 	 -3.2548464496e+00 
	24 	 -2.5755437146e+01 
	25 	 -1.7535582034e+01 
	26 	 -2.4096103138e+01 
	27 	 2.4318184817e+00 
	28 	 -2.2481870305e+00 
	29 	 9.4901088400e+00 
	30 	 9.6728609497e+00 
	31 	 -6.0024684130e+00 
		22
	1 	 -3.2001088955e+00 
	2 	 6.6189715386e+00 
	3 	 2.3623625500e+01 
	4 	 -1.2357493133e+01 
	5 	 -6.9328555750e+00 
	6 	 -1.0484023865e+01 
	7 	 -1.5410704101e+00 
	8 	 7.8169423149e+00 
	9 	 -1.3794030273e+00 
	10 	 -7.1630025339e+00 
	11 	 1.1214717292e-01 
	12 	 -1.7338908035e+00 
	13 	 7.0478158341e+00 
	14 	 -4.3143821681e+00 
	15 	 1.8960301523e+00 
	16 	 1.9521854959e+00 
	17 	 -5.9154400076e+00 
	18 	 -2.6523457039e+01 
	19 	 -1.8067580914e+01 
	20 	 -9.6033971365e+00 
	21 	 3.4044172301e+01 
	22 	 5.5710973353e+02 
	23 	 4.2182850509e+01 
	24 	 -1.7432291841e-01 
	25 	 -2.6252807033e+01 
	26 	 -1.0958600649e+01 
	27 	 -6.8751073637e+00 
	28 	 -1.2444959098e+01 
	29 	 -2.2384067961e+01 
	30 	 -1.1629548296e+01 
	31 	 -4.5223407178e+00 
		23
	1 	 4.3580136374e+00 
	2 	 1.1135762254e+00 
	3 	 -9.0269403700e-01 
	4 	 2.3420479098e+00 
	5 	 2.7124672260e+00 
	6 	 -1.3741074095e+01 
	7 	 1.0344659313e+01 
	8 	 -1.7556656785e+01 
	9 	 1.1554826989e+01 
	10 	 -2.9898121368e+00 
	11 	 -5.8645238433e-01 
	12 	 -3.3861553802e+00 
	13 	 8.5027487208e+00 
	14 	 -3.1856544374e-01 
	15 	 -1.1559799354e+00 
	16 	 -7.2542624311e+00 
	17 	 7.3346182502e+00 
	18 	 -8.8452286954e+00 
	19 	 -6.1298026489e+00 
	20 	 -1.8128543405e+01 
	21 	 -3.2548464496e+00 
	22 	 4.2182850509e+01 
	23 	 5.6099840138e+02 
	24 	 4.2166024011e+01 
	25 	 -5.6050446275e+00 
	26 	 -1.8375686942e+01 
	27 	 -1.8848260490e+01 
	28 	 -1.1470987801e+01 
	29 	 -9.1591261191e-01 
	30 	 5.9814932441e+00 
	31 	 7.4000572681e+00 
		24
	1 	 -3.3368338473e+00 
	2 	 1.7964945098e+00 
	3 	 -2.9598006656e+00 
	4 	 -1.0692732869e+00 
	5 	 -1.5795663426e-01 
	6 	 2.0279323578e+00 
	7 	 2.9340169275e+00 
	8 	 8.1712224639e+00 
	9 	 9.0961236670e+00 
	10 	 -4.6300566349e+00 
	11 	 -8.6336210241e+00 
	12 	 2.1205756360e+00 
	13 	 -1.5646822660e+01 
	14 	 4.8423820488e+00 
	15 	 4.3196023107e+00 
	16 	 7.2800710106e+00 
	17 	 6.6675035475e+00 
	18 	 1.0013495885e+01 
	19 	 -9.4430194863e+00 
	20 	 -2.5862083782e+01 
	21 	 -2.5755437146e+01 
	22 	 -1.7432291841e-01 
	23 	 4.2166024011e+01 
	24 	 5.5555502682e+02 
	25 	 4.1070804021e+01 
	26 	 -9.2240410990e+00 
	27 	 -2.5341384768e+01 
	28 	 -9.9801626606e+00 
	29 	 -1.1176335983e+01 
	30 	 3.7291767186e+00 
	31 	 -8.8190610615e+00 
		25
	1 	 -6.2727954283e+00 
	2 	 -6.1842696311e+00 
	3 	 1.4386151965e+00 
	4 	 6.7250880142e+00 
	5 	 -9.5423849150e-01 
	6 	 3.2116251866e+00 
	7 	 -7.7081626656e+00 
	8 	 -3.1664490255e+00 
	9 	 -4.5968524430e+00 
	10 	 1.0783208063e+01 
	11 	 7.8089819267e+00 
	12 	 1.8019609161e+01 
	13 	 -3.2797260752e+00 
	14 	 -1.0581096921e+01 
	15 	 -1.9121161938e+01 
	16 	 3.4287121753e+00 
	17 	 8.8929380511e+00 
	18 	 6.2970981027e-01 
	19 	 3.9560364062e+00 
	20 	 -8.5971911153e+00 
	21 	 -1.7535582034e+01 
	22 	 -2.6252807033e+01 
	23 	 -5.6050446275e+00 
	24 	 4.1070804021e+01 
	25 	 5.2942122874e+02 
	26 	 3.8584496095e+01 
	27 	 7.5183004245e+00 
	28 	 -2.5496504648e+01 
	29 	 -5.7235915638e+00 
	30 	 -7.2662678596e+00 
	31 	 3.6376817195e+00 
		26
	1 	 8.2259834536e+00 
	2 	 -2.9848403664e+00 
	3 	 1.0340788579e+01 
	4 	 5.1410596174e+00 
	5 	 7.5356842062e+00 
	6 	 -1.2721802631e+00 
	7 	 -1.3224871181e+01 
	8 	 -8.6686506541e+00 
	9 	 9.2122434723e-02 
	10 	 9.8044092463e+00 
	11 	 9.1846702538e+00 
	12 	 3.5593986897e+00 
	13 	 -5.7435997206e+00 
	14 	 -7.6594416806e+00 
	15 	 2.3386446936e+00 
	16 	 -6.3569885442e-01 
	17 	 -5.4304744372e+00 
	18 	 -5.9725978304e+00 
	19 	 -1.3829273601e+01 
	20 	 6.6564751260e+00 
	21 	 -2.4096103138e+01 
	22 	 -1.0958600649e+01 
	23 	 -1.8375686942e+01 
	24 	 -9.2240410990e+00 
	25 	 3.8584496095e+01 
	26 	 5.4665018148e+02 
	27 	 4.4575856911e+01 
	28 	 -5.7462191438e+00 
	29 	 -3.4611633295e+01 
	30 	 -3.0908090158e+01 
	31 	 -3.8397680776e+00 
		27
	1 	 -1.5191129965e+01 
	2 	 1.0130119639e+00 
	3 	 1.2205576462e+01 
	4 	 2.8786933084e+00 
	5 	 8.0234808169e-01 
	6 	 -8.9407147004e+00 
	7 	 5.3035793985e-01 
	8 	 1.1685843725e+01 
	9 	 -7.1788941192e+00 
	10 	 -9.0293446385e+00 
	11 	 2.0488557281e+01 
	12 	 3.7703755590e+00 
	13 	 6.1007636100e-01 
	14 	 -6.5122231875e+00 
	15 	 -7.0635754303e+00 
	16 	 -6.7563857116e+00 
	17 	 1.2355360076e+01 
	18 	 9.0140308809e+00 
	19 	 -7.0622246372e+00 
	20 	 3.1131424543e+00 
	21 	 2.4318184817e+00 
	22 	 -6.8751073637e+00 
	23 	 -1.8848260490e+01 
	24 	 -2.5341384768e+01 
	25 	 7.5183004245e+00 
	26 	 4.4575856911e+01 
	27 	 5.2410633603e+02 
	28 	 3.6367686929e+01 
	29 	 -2.5002715879e+00 
	30 	 -1.7279416816e+01 
	31 	 -1.8201968887e+01 
		28
	1 	 -9.4892438817e+00 
	2 	 5.0936880181e+00 
	3 	 -2.9576108293e+00 
	4 	 -3.1169442987e+00 
